epoch,epoch_loss,split,loss,acc,sample_fn
376,0.6033719,train,0.59116375,0.7226393816871579,gumbel_soft
376,0.6033719,val,0.5940561,0.7316831683168317,gumbel_soft
376,0.6033719,test,0.5959557,0.7156535292807837,gumbel_soft
377,0.59123796,train,0.5954143,0.7181285584619193,gumbel_soft
377,0.59123796,val,0.59052575,0.7158415841584158,gumbel_soft
377,0.59123796,test,0.5924214,0.7227788911155645,gumbel_soft
378,0.5905897,train,0.58855736,0.7192012542288968,gumbel_soft
378,0.5905897,val,0.59241945,0.7254950495049505,gumbel_soft
378,0.5905897,test,0.59063923,0.7163215319527945,gumbel_soft
379,0.590285,train,0.58818656,0.721126605605523,gumbel_soft
379,0.590285,val,0.588733,0.7262376237623762,gumbel_soft
379,0.590285,test,0.5943916,0.7185482075261634,gumbel_soft
380,0.59095806,train,0.589155,0.7157356217509695,gumbel_soft
380,0.59095806,val,0.58932006,0.7222772277227723,gumbel_soft
380,0.59095806,test,0.59313726,0.7127588510354042,gumbel_soft
381,0.5896359,train,0.58842725,0.7228594218444866,gumbel_soft
381,0.5896359,val,0.59279233,0.7267326732673267,gumbel_soft
381,0.5896359,test,0.59183496,0.7160988643954576,gumbel_soft
382,0.5901946,train,0.599474,0.7168633275572792,gumbel_soft
382,0.5901946,val,0.5903533,0.7217821782178218,gumbel_soft
382,0.5901946,test,0.59321284,0.7230015586729014,gumbel_soft
383,0.6001591,train,0.5896755,0.7204939901532029,gumbel_soft
383,0.6001591,val,0.5908601,0.7264851485148515,gumbel_soft
383,0.6001591,test,0.5952337,0.7127588510354042,gumbel_soft
384,0.591571,train,0.58850306,0.7194212943862255,gumbel_soft
384,0.591571,val,0.5906974,0.725,gumbel_soft
384,0.591571,test,0.59394,0.7154308617234469,gumbel_soft
385,0.5894082,train,0.5930122,0.7221442913331683,gumbel_soft
385,0.5894082,val,0.58982533,0.7282178217821782,gumbel_soft
385,0.5894082,test,0.5896262,0.7214428857715431,gumbel_soft
386,0.60620415,train,0.5933492,0.7254999037324311,gumbel_soft
386,0.60620415,val,0.595862,0.7277227722772277,gumbel_soft
386,0.60620415,test,0.59674466,0.7218882208862168,gumbel_soft
387,0.5926151,train,0.5904567,0.720521495172869,gumbel_soft
387,0.5926151,val,0.59468144,0.7202970297029703,gumbel_soft
387,0.5926151,test,0.59346205,0.7230015586729014,gumbel_soft
388,0.5900984,train,0.5874807,0.7207690403498639,gumbel_soft
388,0.5900984,val,0.59351766,0.7294554455445544,gumbel_soft
388,0.5900984,test,0.5909567,0.7127588510354042,gumbel_soft
389,0.59017783,train,0.5875117,0.7182935885799159,gumbel_soft
389,0.59017783,val,0.58911824,0.7215346534653465,gumbel_soft
389,0.59017783,test,0.59154457,0.7238922289022489,gumbel_soft
390,0.602649,train,0.59055823,0.7164232472426217,gumbel_soft
390,0.602649,val,0.5920065,0.7165841584158416,gumbel_soft
390,0.602649,test,0.59282744,0.7196615453128479,gumbel_soft
391,0.5916436,train,0.5892427,0.7233545121984762,gumbel_soft
391,0.5916436,val,0.59121454,0.7319306930693069,gumbel_soft
391,0.5916436,test,0.6052883,0.7196615453128479,gumbel_soft
392,0.5904695,train,0.5871385,0.7216767059988448,gumbel_soft
392,0.5904695,val,0.6736682,0.721039603960396,gumbel_soft
392,0.5904695,test,0.5906495,0.7165441995101314,gumbel_soft
393,0.58974826,train,0.5873717,0.7226393816871579,gumbel_soft
393,0.58974826,val,0.5909394,0.7292079207920792,gumbel_soft
393,0.58974826,test,0.5919955,0.717434869739479,gumbel_soft
394,0.5918364,train,0.588008,0.7209890805071926,gumbel_soft
394,0.5918364,val,0.59200156,0.7237623762376237,gumbel_soft
394,0.5918364,test,0.5909928,0.7158761968381206,gumbel_soft
395,0.60348713,train,0.5897833,0.718651153835575,gumbel_soft
395,0.60348713,val,0.5921938,0.7205445544554455,gumbel_soft
395,0.60348713,test,0.5936944,0.7232242262302383,gumbel_soft
396,0.5894821,train,0.59311634,0.7187886789339054,gumbel_soft
396,0.5894821,val,0.59278494,0.719059405940594,gumbel_soft
396,0.5894821,test,0.59156895,0.7238922289022489,gumbel_soft
397,0.62023133,train,0.59229165,0.7225018565888275,gumbel_soft
397,0.62023133,val,0.5942766,0.7277227722772277,gumbel_soft
397,0.62023133,test,0.5963434,0.7194388777555111,gumbel_soft
398,0.6008448,train,0.5894368,0.7170008526556096,gumbel_soft
398,0.6008448,val,0.5922908,0.7183168316831683,gumbel_soft
398,0.6008448,test,0.67219025,0.7136495212647517,gumbel_soft
399,0.5924108,train,0.5920615,0.7188986990125698,gumbel_soft
399,0.5924108,val,0.5941679,0.721039603960396,gumbel_soft
399,0.5924108,test,0.5932903,0.7230015586729014,gumbel_soft
400,0.6123941,train,0.60268646,0.7165332673212861,gumbel_soft
400,0.6123941,val,0.6000543,0.7183168316831683,gumbel_soft
400,0.6123941,test,0.5944237,0.7205522155421955,gumbel_soft
401,0.5928031,train,0.598405,0.7238496025524658,gumbel_soft
401,0.5928031,val,0.5972621,0.7287128712871287,gumbel_soft
401,0.5928031,test,0.5931929,0.7163215319527945,gumbel_soft
402,0.5911407,train,0.5916315,0.7220892812938361,gumbel_soft
402,0.5911407,val,0.5892072,0.7316831683168317,gumbel_soft
402,0.5911407,test,0.59356445,0.7209975506568693,gumbel_soft
403,0.6085747,train,0.5924823,0.7140853205710042,gumbel_soft
403,0.6085747,val,0.59399956,0.7185643564356435,gumbel_soft
403,0.6085747,test,0.59812105,0.7094188376753507,gumbel_soft
404,0.60501206,train,0.59355253,0.7209340704678604,gumbel_soft
404,0.60501206,val,0.5980243,0.7252475247524752,gumbel_soft
404,0.60501206,test,0.5973272,0.717434869739479,gumbel_soft
405,0.6009337,train,0.59076947,0.723271997139478,gumbel_soft
405,0.6009337,val,0.5955069,0.7287128712871287,gumbel_soft
405,0.6009337,test,0.5915105,0.7185482075261634,gumbel_soft
406,0.59215945,train,0.5912922,0.7154055615149765,gumbel_soft
406,0.59215945,val,0.5937294,0.7188118811881188,gumbel_soft
406,0.59215945,test,0.59625566,0.7176575372968158,gumbel_soft
407,0.6096419,train,0.59161174,0.7170558626949418,gumbel_soft
407,0.6096419,val,0.5973127,0.7183168316831683,gumbel_soft
407,0.6096419,test,0.59490436,0.7225562235582276,gumbel_soft
408,0.6073266,train,0.59161305,0.7246197431031163,gumbel_soft
408,0.6073266,val,0.59553665,0.7282178217821782,gumbel_soft
408,0.6073266,test,0.5929142,0.7181028724114896,gumbel_soft
409,0.59357506,train,0.59549016,0.7158731468493,gumbel_soft
409,0.59357506,val,0.5940673,0.7202970297029703,gumbel_soft
409,0.59357506,test,0.5944119,0.7189935426408373,gumbel_soft
410,0.59178567,train,0.58978486,0.7190912341502325,gumbel_soft
410,0.59178567,val,0.59050417,0.7225247524752475,gumbel_soft
410,0.59178567,test,0.59242,0.7234468937875751,gumbel_soft
411,0.58995354,train,0.58755094,0.7160381769672965,gumbel_soft
411,0.58995354,val,0.5913845,0.7215346534653465,gumbel_soft
411,0.58995354,test,0.59200114,0.7198842128701848,gumbel_soft
412,0.6131353,train,0.5934531,0.7139477954726737,gumbel_soft
412,0.6131353,val,0.5969719,0.7183168316831683,gumbel_soft
412,0.6131353,test,0.6160097,0.704520151413939,gumbel_soft
413,0.60222566,train,0.5951203,0.715570591632973,gumbel_soft
413,0.60222566,val,0.5947481,0.7215346534653465,gumbel_soft
413,0.60222566,test,0.597254,0.7189935426408373,gumbel_soft
414,0.6024069,train,0.5953242,0.7184311136782463,gumbel_soft
414,0.6024069,val,0.59566265,0.7198019801980198,gumbel_soft
414,0.6024069,test,0.59735656,0.7221108884435538,gumbel_soft
415,0.59616864,train,0.5965568,0.7151855213576478,gumbel_soft
415,0.59616864,val,0.66188437,0.7042079207920792,gumbel_soft
415,0.59616864,test,0.5925211,0.7201068804275217,gumbel_soft
416,0.59434205,train,0.5968146,0.7132876750006876,gumbel_soft
416,0.59434205,val,0.5939928,0.7193069306930693,gumbel_soft
416,0.59434205,test,0.5978305,0.7167668670674683,gumbel_soft
417,0.6178123,train,0.5918737,0.7231619770608136,gumbel_soft
417,0.6178123,val,0.5955212,0.7319306930693069,gumbel_soft
417,0.6178123,test,0.59530693,0.7201068804275217,gumbel_soft
418,0.5924896,train,0.59356624,0.7177434881865941,gumbel_soft
418,0.5924896,val,0.5902056,0.722029702970297,gumbel_soft
418,0.5924896,test,0.591619,0.7238922289022489,gumbel_soft
419,0.591009,train,0.5889037,0.7182660835602498,gumbel_soft
419,0.591009,val,0.5925437,0.722029702970297,gumbel_soft
419,0.591009,test,0.59195423,0.7209975506568693,gumbel_soft
420,0.60156167,train,0.5939859,0.7152955414363121,gumbel_soft
420,0.60156167,val,0.59310806,0.7215346534653465,gumbel_soft
420,0.60156167,test,0.5975002,0.7116455132487196,gumbel_soft
421,0.5993905,train,0.59387803,0.7125175344500372,gumbel_soft
421,0.5993905,val,0.596051,0.719059405940594,gumbel_soft
421,0.5993905,test,0.596182,0.7094188376753507,gumbel_soft
422,0.5925941,train,0.5883032,0.7225293616084936,gumbel_soft
422,0.5925941,val,0.5913111,0.7264851485148515,gumbel_soft
422,0.5925941,test,0.59186655,0.7158761968381206,gumbel_soft
423,0.5915422,train,0.58819854,0.7190912341502325,gumbel_soft
423,0.5915422,val,0.5890684,0.720049504950495,gumbel_soft
423,0.5915422,test,0.59080267,0.7209975506568693,gumbel_soft
424,0.6000987,train,0.5881059,0.722996946942817,gumbel_soft
424,0.6000987,val,0.5916566,0.7282178217821782,gumbel_soft
424,0.6000987,test,0.5913197,0.7181028724114896,gumbel_soft
425,0.599156,train,0.5961198,0.7168633275572792,gumbel_soft
425,0.599156,val,0.5959616,0.722029702970297,gumbel_soft
425,0.599156,test,0.5982908,0.7136495212647517,gumbel_soft
426,0.5919951,train,0.5941698,0.7184586186979124,gumbel_soft
426,0.5919951,val,0.59199625,0.7185643564356435,gumbel_soft
426,0.5919951,test,0.5925237,0.7250055666889335,gumbel_soft
427,0.60732955,train,0.5934894,0.7211541106251891,gumbel_soft
427,0.60732955,val,0.59586054,0.7257425742574257,gumbel_soft
427,0.60732955,test,0.5953563,0.7136495212647517,gumbel_soft
428,0.59244454,train,0.59036255,0.7191737492092307,gumbel_soft
428,0.59244454,val,0.5918875,0.7212871287128713,gumbel_soft
428,0.59244454,test,0.59436375,0.7245602315742596,gumbel_soft
429,0.5964705,train,0.59136224,0.7200539098385456,gumbel_soft
429,0.5964705,val,0.6382748,0.7198019801980198,gumbel_soft
429,0.5964705,test,0.5925442,0.71520819416611,gumbel_soft
430,0.5901775,train,0.5884754,0.7184861237175785,gumbel_soft
430,0.5901775,val,0.6063181,0.7106435643564356,gumbel_soft
430,0.5901775,test,0.5921697,0.723669561344912,gumbel_soft
431,0.5967454,train,0.5930762,0.7209890805071926,gumbel_soft
431,0.5967454,val,0.59361565,0.7306930693069307,gumbel_soft
431,0.5967454,test,0.5941134,0.7205522155421955,gumbel_soft
432,0.5911906,train,0.5912288,0.7207415353301978,gumbel_soft
432,0.5911906,val,0.5919371,0.7306930693069307,gumbel_soft
432,0.5911906,test,0.59141594,0.7181028724114896,gumbel_soft
433,0.59064573,train,0.5896286,0.7185136287372446,gumbel_soft
433,0.59064573,val,0.5946852,0.7207920792079208,gumbel_soft
433,0.59064573,test,0.5920717,0.723669561344912,gumbel_soft
434,0.589999,train,0.58901113,0.7172208928129383,gumbel_soft
434,0.589999,val,0.590552,0.7292079207920792,gumbel_soft
434,0.589999,test,0.59464383,0.7167668670674683,gumbel_soft
435,0.60223037,train,0.593953,0.7216492009791787,gumbel_soft
435,0.60223037,val,0.5944574,0.7284653465346534,gumbel_soft
435,0.60223037,test,0.59032285,0.7143175239367624,gumbel_soft
436,0.5936153,train,0.58902913,0.7200539098385456,gumbel_soft
436,0.5936153,val,0.59349823,0.7173267326732673,gumbel_soft
436,0.5936153,test,0.59169,0.7165441995101314,gumbel_soft
437,0.6021984,train,0.5965343,0.7211816156448552,gumbel_soft
437,0.6021984,val,0.59054315,0.7297029702970297,gumbel_soft
437,0.6021984,test,0.5943039,0.7158761968381206,gumbel_soft
438,0.5996336,train,0.5947147,0.7193662843468933,gumbel_soft
438,0.5996336,val,0.6016371,0.7193069306930693,gumbel_soft
438,0.5996336,test,0.5948555,0.7252282342462704,gumbel_soft
439,0.60420567,train,0.5926803,0.7149104711609868,gumbel_soft
439,0.60420567,val,0.59608847,0.725,gumbel_soft
439,0.60420567,test,0.5977229,0.7112001781340459,gumbel_soft
440,0.59171116,train,0.5940587,0.7180735484225871,gumbel_soft
440,0.59171116,val,0.5904204,0.7188118811881188,gumbel_soft
440,0.59171116,test,0.59276325,0.7227788911155645,gumbel_soft
441,0.5917193,train,0.59255314,0.7168908325769453,gumbel_soft
441,0.5917193,val,0.58999085,0.719059405940594,gumbel_soft
441,0.5917193,test,0.59296376,0.7105321754620352,gumbel_soft
442,0.59107196,train,0.58769584,0.7229419369034848,gumbel_soft
442,0.59107196,val,0.590546,0.7297029702970297,gumbel_soft
442,0.59107196,test,0.591736,0.7216655533288799,gumbel_soft
443,0.5901042,train,0.58875823,0.7185411337569106,gumbel_soft
443,0.5901042,val,0.5912183,0.722029702970297,gumbel_soft
443,0.5901042,test,0.60131997,0.7223335560008907,gumbel_soft
444,0.5909889,train,0.5916803,0.7208515554088621,gumbel_soft
444,0.5909889,val,0.5905797,0.725990099009901,gumbel_soft
444,0.5909889,test,0.5925709,0.7178802048541527,gumbel_soft
445,0.5898965,train,0.5951683,0.7235195423164728,gumbel_soft
445,0.5898965,val,0.5906441,0.7297029702970297,gumbel_soft
445,0.5898965,test,0.5908227,0.7167668670674683,gumbel_soft
446,0.5979472,train,0.5872891,0.7179085183045906,gumbel_soft
446,0.5979472,val,0.5901504,0.722029702970297,gumbel_soft
446,0.5979472,test,0.58912367,0.7232242262302383,gumbel_soft
447,0.6063245,train,0.5952642,0.7221167863135022,gumbel_soft
447,0.6063245,val,0.5935015,0.7299504950495049,gumbel_soft
447,0.6063245,test,0.59352756,0.7187708750835003,gumbel_soft
448,0.59217376,train,0.59814835,0.7178535082652584,gumbel_soft
448,0.59217376,val,0.59333074,0.722029702970297,gumbel_soft
448,0.59217376,test,0.59368885,0.7172122021821421,gumbel_soft
449,0.59903044,train,0.5946998,0.7176609731275958,gumbel_soft
449,0.59903044,val,0.5954594,0.7150990099009901,gumbel_soft
449,0.59903044,test,0.5976309,0.7149855266087731,gumbel_soft
450,0.59321445,train,0.59400684,0.7202739499958742,gumbel_soft
450,0.59321445,val,0.59024405,0.7227722772277227,gumbel_soft
450,0.59321445,test,0.5920256,0.7189935426408373,gumbel_soft
451,0.5891732,train,0.59338486,0.71524053139698,gumbel_soft
451,0.5891732,val,0.58999217,0.7222772277227723,gumbel_soft
451,0.5891732,test,0.59210426,0.7074148296593187,gumbel_soft
452,0.61547977,train,0.5945282,0.7234095222378084,gumbel_soft
452,0.61547977,val,0.59167904,0.7277227722772277,gumbel_soft
452,0.61547977,test,0.5922172,0.7214428857715431,gumbel_soft
453,0.59107333,train,0.5943412,0.7221717963528343,gumbel_soft
453,0.59107333,val,0.5944333,0.7257425742574257,gumbel_soft
453,0.59107333,test,0.5924921,0.7158761968381206,gumbel_soft
454,0.5903122,train,0.59442794,0.7191462441895646,gumbel_soft
454,0.5903122,val,0.5916621,0.7193069306930693,gumbel_soft
454,0.5903122,test,0.59180266,0.717434869739479,gumbel_soft
455,0.59095424,train,0.58769065,0.7160106719476305,gumbel_soft
455,0.59095424,val,0.5903393,0.7155940594059406,gumbel_soft
455,0.59095424,test,0.5896894,0.7096415052326877,gumbel_soft
456,0.6016061,train,0.5885292,0.7226943917264901,gumbel_soft
456,0.6016061,val,0.5906394,0.7272277227722772,gumbel_soft
456,0.6016061,test,0.5927822,0.7160988643954576,gumbel_soft
457,0.5979835,train,0.5920585,0.7167258024589488,gumbel_soft
457,0.5979835,val,0.59315866,0.7195544554455445,gumbel_soft
457,0.5979835,test,0.594174,0.7147628590514362,gumbel_soft
458,0.6096896,train,0.59281003,0.7209340704678604,gumbel_soft
458,0.6096896,val,0.5933965,0.7289603960396039,gumbel_soft
458,0.6096896,test,0.5979838,0.7185482075261634,gumbel_soft
459,0.5964037,train,0.59355277,0.7185686387765767,gumbel_soft
459,0.5964037,val,0.59367615,0.7277227722772277,gumbel_soft
459,0.5964037,test,0.59619194,0.7098641727900245,gumbel_soft
460,0.59195477,train,0.59485364,0.7147179360233242,gumbel_soft
460,0.59195477,val,0.5930711,0.7178217821782178,gumbel_soft
460,0.59195477,test,0.59316045,0.7192162101981742,gumbel_soft
461,0.60865074,train,0.59508765,0.7193387793272272,gumbel_soft
461,0.60865074,val,0.5984238,0.7183168316831683,gumbel_soft
461,0.60865074,test,0.59804267,0.7241148964595858,gumbel_soft
462,0.59451246,train,0.5946647,0.7179635283439227,gumbel_soft
462,0.59451246,val,0.59155864,0.718069306930693,gumbel_soft
462,0.59451246,test,0.59197533,0.7232242262302383,gumbel_soft
463,0.5919472,train,0.5956455,0.7225843716478257,gumbel_soft
463,0.5919472,val,0.5914711,0.7272277227722772,gumbel_soft
463,0.5919472,test,0.59928834,0.7209975506568693,gumbel_soft
464,0.5906735,train,0.5886651,0.7201364248975438,gumbel_soft
464,0.5906735,val,0.59304637,0.7205445544554455,gumbel_soft
464,0.5906735,test,0.59197044,0.7120908483633934,gumbel_soft
465,0.590898,train,0.6002514,0.7176609731275958,gumbel_soft
465,0.590898,val,0.5918597,0.725990099009901,gumbel_soft
465,0.590898,test,0.593231,0.7091961701180138,gumbel_soft
466,0.5911428,train,0.590633,0.7188986990125698,gumbel_soft
466,0.5911428,val,0.5974241,0.719059405940594,gumbel_soft
466,0.5911428,test,0.6042773,0.7203295479848586,gumbel_soft
467,0.59132385,train,0.5977583,0.7176059630882636,gumbel_soft
467,0.59132385,val,0.5919056,0.719059405940594,gumbel_soft
467,0.59132385,test,0.5943472,0.7245602315742596,gumbel_soft
468,0.59037995,train,0.58835673,0.7231344720411476,gumbel_soft
468,0.59037995,val,0.59240866,0.7304455445544554,gumbel_soft
468,0.59037995,test,0.5917192,0.7196615453128479,gumbel_soft
469,0.60063976,train,0.5890417,0.7226943917264901,gumbel_soft
469,0.60063976,val,0.59286815,0.7267326732673267,gumbel_soft
469,0.60063976,test,0.59456277,0.71520819416611,gumbel_soft
470,0.5909989,train,0.58961654,0.7201639299172099,gumbel_soft
470,0.5909989,val,0.59186655,0.7227722772277227,gumbel_soft
470,0.5909989,test,0.5919111,0.7169895346248052,gumbel_soft
471,0.5950618,train,0.5955644,0.7200264048188795,gumbel_soft
471,0.5950618,val,0.5888321,0.7242574257425742,gumbel_soft
471,0.5950618,test,0.5926258,0.7127588510354042,gumbel_soft
472,0.58939004,train,0.59178513,0.7163132271639574,gumbel_soft
472,0.58939004,val,0.5912602,0.7168316831683168,gumbel_soft
472,0.58939004,test,0.5951392,0.710977510576709,gumbel_soft
473,0.5998853,train,0.5917382,0.7192837692878951,gumbel_soft
473,0.5998853,val,0.5907063,0.7222772277227723,gumbel_soft
473,0.5998853,test,0.5953675,0.7127588510354042,gumbel_soft
474,0.59147483,train,0.59293395,0.7223918365101631,gumbel_soft
474,0.59147483,val,0.5909101,0.7306930693069307,gumbel_soft
474,0.59147483,test,0.5943526,0.7169895346248052,gumbel_soft
475,0.58998674,train,0.5884776,0.717413427950601,gumbel_soft
475,0.58998674,val,0.5903365,0.7242574257425742,gumbel_soft
475,0.58998674,test,0.59531015,0.7129815185927411,gumbel_soft
476,0.5893927,train,0.59142286,0.7166707924196166,gumbel_soft
476,0.5893927,val,0.5903024,0.721039603960396,gumbel_soft
476,0.5893927,test,0.5926603,0.7223335560008907,gumbel_soft
477,0.58914566,train,0.593163,0.7152130263773139,gumbel_soft
477,0.58914566,val,0.591089,0.722029702970297,gumbel_soft
477,0.58914566,test,0.58988,0.723669561344912,gumbel_soft
478,0.58863735,train,0.5910197,0.7227218967461562,gumbel_soft
478,0.58863735,val,0.5888608,0.7289603960396039,gumbel_soft
478,0.58863735,test,0.59402746,0.7183255399688265,gumbel_soft
479,0.58921725,train,0.5866747,0.7227494017658223,gumbel_soft
479,0.58921725,val,0.5903692,0.7267326732673267,gumbel_soft
479,0.58921725,test,0.59026754,0.7156535292807837,gumbel_soft
480,0.601642,train,0.5948792,0.7197513546222185,gumbel_soft
480,0.601642,val,0.59344697,0.7198019801980198,gumbel_soft
480,0.601642,test,0.59425616,0.7187708750835003,gumbel_soft
481,0.5940201,train,0.59269315,0.7143603707676651,gumbel_soft
481,0.5940201,val,0.5971634,0.7155940594059406,gumbel_soft
481,0.5940201,test,0.59636664,0.7112001781340459,gumbel_soft
482,0.5907492,train,0.5863072,0.7206315152515333,gumbel_soft
482,0.5907492,val,0.58843,0.7299504950495049,gumbel_soft
482,0.5907492,test,0.5904741,0.717434869739479,gumbel_soft
483,0.5888982,train,0.59415025,0.7209615754875265,gumbel_soft
483,0.5888982,val,0.5885396,0.7289603960396039,gumbel_soft
483,0.5888982,test,0.5912122,0.71520819416611,gumbel_soft
484,0.59891284,train,0.6005255,0.7150204912396513,gumbel_soft
484,0.59891284,val,0.5927569,0.7215346534653465,gumbel_soft
484,0.59891284,test,0.5975369,0.7127588510354042,gumbel_soft
485,0.59038544,train,0.58859265,0.7157356217509695,gumbel_soft
485,0.59038544,val,0.5890202,0.7215346534653465,gumbel_soft
485,0.59038544,test,0.59238994,0.7205522155421955,gumbel_soft
486,0.58938813,train,0.59187216,0.720521495172869,gumbel_soft
486,0.58938813,val,0.592758,0.7165841584158416,gumbel_soft
486,0.58938813,test,0.59020996,0.7185482075261634,gumbel_soft
487,0.58982766,train,0.5923925,0.718321093599582,gumbel_soft
487,0.58982766,val,0.5901094,0.7138613861386138,gumbel_soft
487,0.58982766,test,0.5890355,0.7165441995101314,gumbel_soft
488,0.60006875,train,0.59867674,0.7141128255906704,gumbel_soft
488,0.60006875,val,0.5920053,0.7133663366336633,gumbel_soft
488,0.60006875,test,0.5938694,0.7114228456913828,gumbel_soft
489,0.5948037,train,0.5917347,0.7192837692878951,gumbel_soft
489,0.5948037,val,0.5870916,0.7304455445544554,gumbel_soft
489,0.5948037,test,0.5909326,0.7167668670674683,gumbel_soft
490,0.5899572,train,0.59814507,0.7188436889732376,gumbel_soft
490,0.5899572,val,0.59244835,0.7198019801980198,gumbel_soft
490,0.5899572,test,0.59021914,0.7250055666889335,gumbel_soft
491,0.60406476,train,0.58875746,0.7153780564953104,gumbel_soft
491,0.60406476,val,0.59145874,0.7175742574257425,gumbel_soft
491,0.60406476,test,0.6060289,0.7160988643954576,gumbel_soft
492,0.5914851,train,0.5892028,0.7187886789339054,gumbel_soft
492,0.5914851,val,0.59182775,0.7222772277227723,gumbel_soft
492,0.5914851,test,0.6885783,0.7094188376753507,gumbel_soft
493,0.59041595,train,0.58639187,0.7221442913331683,gumbel_soft
493,0.59041595,val,0.6926603,0.7141089108910891,gumbel_soft
493,0.59041595,test,0.58918387,0.7165441995101314,gumbel_soft
494,0.5896778,train,0.5963417,0.7200539098385456,gumbel_soft
494,0.5896778,val,0.59036875,0.7277227722772277,gumbel_soft
494,0.5896778,test,0.59343565,0.7165441995101314,gumbel_soft
495,0.6038235,train,0.60088015,0.7175784580685975,gumbel_soft
495,0.6038235,val,0.59600085,0.721039603960396,gumbel_soft
495,0.6038235,test,0.6526981,0.7120908483633934,gumbel_soft
496,0.6238812,train,0.59321773,0.7174409329702671,gumbel_soft
496,0.6238812,val,0.59182245,0.723019801980198,gumbel_soft
496,0.6238812,test,0.59528005,0.7091961701180138,gumbel_soft
497,0.5920366,train,0.59830916,0.7163957422229557,gumbel_soft
497,0.5920366,val,0.6472452,0.7113861386138614,gumbel_soft
497,0.5920366,test,0.59270006,0.723669561344912,gumbel_soft
498,0.59143525,train,0.5888159,0.7192287592485629,gumbel_soft
498,0.59143525,val,0.5917759,0.7198019801980198,gumbel_soft
498,0.59143525,test,0.591066,0.7247828991315965,gumbel_soft
499,0.599149,train,0.5970353,0.7130126248040267,gumbel_soft
499,0.599149,val,0.59637153,0.7138613861386138,gumbel_soft
499,0.599149,test,0.5951186,0.7172122021821421,gumbel_soft
500,,train,0.59219307,0.7138102703743433,argmax
500,,val,0.59637153,0.7138613861386138,argmax
500,,test,0.5951186,0.7172122021821421,argmax
